"Dist Code","Year","State Code","State Name","Dist Name","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)"
"43","2003","6","Madhya Pradesh","Hoshangabad","0.4","1.3","3250.0"
"43","2004","6","Madhya Pradesh","Hoshangabad","0.73","0.58","795.0"
"43","2005","6","Madhya Pradesh","Hoshangabad","1.8","2.72","1511.0"
"43","2006","6","Madhya Pradesh","Hoshangabad","5.21","5.93","1138.0"
"43","2007","6","Madhya Pradesh","Hoshangabad","2.0","6.2","3100.0"
"43","2008","6","Madhya Pradesh","Hoshangabad","1.1","3.6","3273.0"
"43","2009","6","Madhya Pradesh","Hoshangabad","0.8","2.8","3500.0"
"43","2010","6","Madhya Pradesh","Hoshangabad","1.6","5.5","3438.0"
"43","2011","6","Madhya Pradesh","Hoshangabad","3.1","7.9","2548.0"
"43","2012","6","Madhya Pradesh","Hoshangabad","1.45","5.46","3766.0"
"43","2013","6","Madhya Pradesh","Hoshangabad","0.98","3.16","3224.0"
"43","2014","6","Madhya Pradesh","Hoshangabad","3.0","15.0","5000.0"
"43","2015","6","Madhya Pradesh","Hoshangabad","5.0","22.0","4400.0"
"43","2016","6","Madhya Pradesh","Hoshangabad","9.0","17.4","1933.0"
"43","2017","6","Madhya Pradesh","Hoshangabad","4.0","1.8","450.0"
"44","1990","1","Andhra Pradesh","Srikakulam","4.66","32.5","6974.0"
"44","1991","1","Andhra Pradesh","Srikakulam","4.92","35.84","7285.0"
"44","1992","1","Andhra Pradesh","Srikakulam","5.48","40.02","7303.0"
"44","1993","1","Andhra Pradesh","Srikakulam","6.0","38.0","6333.0"
"44","1994","1","Andhra Pradesh","Srikakulam","5.0","39.0","7800.0"
"44","1995","1","Andhra Pradesh","Srikakulam","5.0","33.0","6600.0"
"44","1996","1","Andhra Pradesh","Srikakulam","5.0","32.0","6400.0"
"44","1997","1","Andhra Pradesh","Srikakulam","5.0","33.0","6600.0"
"44","1998","1","Andhra Pradesh","Srikakulam","7.0","52.0","7429.0"
"44","1999","1","Andhra Pradesh","Srikakulam","9.61","33.56","3492.0"
"44","2000","1","Andhra Pradesh","Srikakulam","9.83","21.08","2144.0"
"44","2001","1","Andhra Pradesh","Srikakulam","10.02","52.65","5254.0"
"44","2002","1","Andhra Pradesh","Srikakulam","3.0","19.0","6333.0"
"44","2003","1","Andhra Pradesh","Srikakulam","6.84","48.82","7137.0"
"44","2004","1","Andhra Pradesh","Srikakulam","13.9","69.14","4974.0"
"44","2005","1","Andhra Pradesh","Srikakulam","19.19","83.94","4374.0"
"44","2006","1","Andhra Pradesh","Srikakulam","20.47","98.2","4797.0"
"44","2007","1","Andhra Pradesh","Srikakulam","16.34","31.8","1946.0"
"44","2008","1","Andhra Pradesh","Srikakulam","11.17","56.46","5055.0"
"44","2009","1","Andhra Pradesh","Srikakulam","7.2","29.22","4058.0"
"44","2010","1","Andhra Pradesh","Srikakulam","8.89","18.09","2035.0"
"44","2011","1","Andhra Pradesh","Srikakulam","11.48","55.45","4830.0"
"44","2012","1","Andhra Pradesh","Srikakulam","10.16","49.88","4909.0"
"44","2013","1","Andhra Pradesh","Srikakulam","5.68","39.58","6968.0"
"44","2014","1","Andhra Pradesh","Srikakulam","6.38","43.57","6829.0"
"44","2015","1","Andhra Pradesh","Srikakulam","6.12","47.35","7741.0"
"44","2016","1","Andhra Pradesh","Srikakulam","5.65","44.45","7875.0"
"44","2017","1","Andhra Pradesh","Srikakulam","5.34","44.88","8411.0"
"45","1990","1","Andhra Pradesh","Visakhapatnam","31.22","171.4","5490.0"
"45","1991","1","Andhra Pradesh","Visakhapatnam","33.93","180.65","5324.0"
"45","1992","1","Andhra Pradesh","Visakhapatnam","34.81","203.63","5850.0"
"45","1993","1","Andhra Pradesh","Visakhapatnam","37.0","200.0","5405.0"
"45","1994","1","Andhra Pradesh","Visakhapatnam","40.0","222.0","5550.0"
"45","1995","1","Andhra Pradesh","Visakhapatnam","42.0","230.0","5476.0"
"45","1996","1","Andhra Pradesh","Visakhapatnam","42.0","244.0","5810.0"
"45","1997","1","Andhra Pradesh","Visakhapatnam","40.0","159.0","3975.0"
"45","1998","1","Andhra Pradesh","Visakhapatnam","42.0","201.0","4786.0"
"45","1999","1","Andhra Pradesh","Visakhapatnam","67.67","254.52","3761.0"
"45","2000","1","Andhra Pradesh","Visakhapatnam","67.87","263.73","3886.0"
"45","2001","1","Andhra Pradesh","Visakhapatnam","63.0","211.75","3361.0"
"45","2002","1","Andhra Pradesh","Visakhapatnam","44.0","144.0","3273.0"
"45","2003","1","Andhra Pradesh","Visakhapatnam","38.96","196.6","5046.0"
"45","2004","1","Andhra Pradesh","Visakhapatnam","41.52","212.45","5117.0"
"45","2005","1","Andhra Pradesh","Visakhapatnam","70.61","215.11","3046.0"
"45","2006","1","Andhra Pradesh","Visakhapatnam","73.07","274.36","3755.0"
"45","2007","1","Andhra Pradesh","Visakhapatnam","70.43","283.0","4018.0"
"45","2008","1","Andhra Pradesh","Visakhapatnam","69.16","224.53","3247.0"
"45","2009","1","Andhra Pradesh","Visakhapatnam","69.19","186.77","2699.0"
"45","2010","1","Andhra Pradesh","Visakhapatnam","66.26","222.17","3353.0"
"45","2011","1","Andhra Pradesh","Visakhapatnam","61.38","217.5","3543.0"
"45","2012","1","Andhra Pradesh","Visakhapatnam","67.01","209.66","3129.0"
"45","2013","1","Andhra Pradesh","Visakhapatnam","37.6","210.37","5595.0"
"45","2014","1","Andhra Pradesh","Visakhapatnam","37.54","181.41","4832.0"
"45","2015","1","Andhra Pradesh","Visakhapatnam","35.89","201.15","5606.0"
"45","2016","1","Andhra Pradesh","Visakhapatnam","32.36","190.83","5896.0"
"45","2017","1","Andhra Pradesh","Visakhapatnam","32.15","184.77","5746.0"
"46","1990","1","Andhra Pradesh","East Godavari","12.43","100.99","8125.0"
"46","1991","1","Andhra Pradesh","East Godavari","15.03","120.5","8017.0"
"46","1992","1","Andhra Pradesh","East Godavari","14.61","122.23","8366.0"
"46","1993","1","Andhra Pradesh","East Godavari","15.0","127.0","8467.0"
"46","1994","1","Andhra Pradesh","East Godavari","17.0","152.0","8941.0"
"46","1995","1","Andhra Pradesh","East Godavari","17.0","125.0","7353.0"
"46","1996","1","Andhra Pradesh","East Godavari","16.0","120.0","7500.0"
"46","1997","1","Andhra Pradesh","East Godavari","16.0","114.0","7125.0"
"46","1998","1","Andhra Pradesh","East Godavari","17.0","135.0","7941.0"
"46","1999","1","Andhra Pradesh","East Godavari","21.66","145.17","6702.0"
"46","2000","1","Andhra Pradesh","East Godavari","21.47","133.52","6219.0"
"46","2001","1","Andhra Pradesh","East Godavari","20.83","126.34","6065.0"
"46","2002","1","Andhra Pradesh","East Godavari","15.0","114.0","7600.0"
"46","2003","1","Andhra Pradesh","East Godavari","16.29","141.68","8697.0"
"46","2004","1","Andhra Pradesh","East Godavari","15.97","134.77","8439.0"
"46","2005","1","Andhra Pradesh","East Godavari","31.23","154.91","4960.0"
"46","2006","1","Andhra Pradesh","East Godavari","33.35","182.02","5458.0"
"46","2007","1","Andhra Pradesh","East Godavari","31.36","160.96","5133.0"
"46","2008","1","Andhra Pradesh","East Godavari","28.36","119.11","4200.0"
"46","2009","1","Andhra Pradesh","East Godavari","23.07","103.43","4483.0"
"46","2010","1","Andhra Pradesh","East Godavari","24.66","108.65","4406.0"
"46","2011","1","Andhra Pradesh","East Godavari","24.99","108.69","4349.0"
"46","2012","1","Andhra Pradesh","East Godavari","25.81","112.92","4375.0"
"46","2013","1","Andhra Pradesh","East Godavari","13.86","116.53","8408.0"
"46","2014","1","Andhra Pradesh","East Godavari","12.41","105.64","8512.0"
"46","2015","1","Andhra Pradesh","East Godavari","11.65","103.77","8910.0"
"46","2016","1","Andhra Pradesh","East Godavari","10.52","94.34","8972.0"
"46","2017","1","Andhra Pradesh","East Godavari","10.32","91.25","8842.0"
"47","1990","1","Andhra Pradesh","West Godavari","24.66","180.79","7331.0"
"47","1991","1","Andhra Pradesh","West Godavari","30.24","243.89","8065.0"
"47","1992","1","Andhra Pradesh","West Godavari","24.49","190.73","7788.0"
"47","1993","1","Andhra Pradesh","West Godavari","23.0","194.0","8435.0"
"47","1994","1","Andhra Pradesh","West Godavari","29.0","245.0","8448.0"
"47","1995","1","Andhra Pradesh","West Godavari","28.0","225.0","8036.0"
"47","1996","1","Andhra Pradesh","West Godavari","29.0","174.0","6000.0"
"47","1997","1","Andhra Pradesh","West Godavari","27.0","206.0","7630.0"
"47","1998","1","Andhra Pradesh","West Godavari","29.0","248.0","8552.0"
"47","1999","1","Andhra Pradesh","West Godavari","58.55","299.49","5115.0"
"47","2000","1","Andhra Pradesh","West Godavari","62.22","281.26","4520.0"
"47","2001","1","Andhra Pradesh","West Godavari","63.7","300.89","4724.0"
"47","2002","1","Andhra Pradesh","West Godavari","35.0","263.0","7514.0"
"47","2003","1","Andhra Pradesh","West Godavari","32.72","299.38","9150.0"
"47","2004","1","Andhra Pradesh","West Godavari","33.64","302.32","8987.0"
"47","2005","1","Andhra Pradesh","West Godavari","66.14","328.5","4967.0"
"47","2006","1","Andhra Pradesh","West Godavari","67.83","354.81","5231.0"
"47","2007","1","Andhra Pradesh","West Godavari","62.89","352.68","5608.0"
"47","2008","1","Andhra Pradesh","West Godavari","52.9","305.83","5781.0"
"47","2009","1","Andhra Pradesh","West Godavari","43.1","205.05","4758.0"
"47","2010","1","Andhra Pradesh","West Godavari","52.85","254.69","4819.0"
"47","2011","1","Andhra Pradesh","West Godavari","50.46","254.32","5040.0"
"47","2012","1","Andhra Pradesh","West Godavari","43.01","220.61","5129.0"
"47","2013","1","Andhra Pradesh","West Godavari","24.03","221.41","9214.0"
"47","2014","1","Andhra Pradesh","West Godavari","19.09","173.22","9074.0"
"47","2015","1","Andhra Pradesh","West Godavari","14.8","137.05","9257.0"
"47","2016","1","Andhra Pradesh","West Godavari","9.1","80.54","8852.0"
"47","2017","1","Andhra Pradesh","West Godavari","7.95","84.95","10684.0"
"48","1990","1","Andhra Pradesh","Krishna","13.47","118.1","8768.0"
"48","1991","1","Andhra Pradesh","Krishna","16.42","166.34","10130.0"
"48","1992","1","Andhra Pradesh","Krishna","15.19","140.45","9246.0"
"48","1993","1","Andhra Pradesh","Krishna","15.0","177.0","11800.0"
"48","1994","1","Andhra Pradesh","Krishna","20.0","203.0","10150.0"
"48","1995","1","Andhra Pradesh","Krishna","21.0","190.0","9048.0"
"48","1996","1","Andhra Pradesh","Krishna","17.0","159.0","9353.0"
"48","1997","1","Andhra Pradesh","Krishna","16.0","158.0","9875.0"
"48","1998","1","Andhra Pradesh","Krishna","17.0","202.0","11882.0"
"48","1999","1","Andhra Pradesh","Krishna","27.05","195.03","7210.0"
"48","2000","1","Andhra Pradesh","Krishna","22.47","140.58","6256.0"
"48","2001","1","Andhra Pradesh","Krishna","24.02","108.62","4522.0"
"48","2002","1","Andhra Pradesh","Krishna","15.0","140.0","9333.0"
"48","2003","1","Andhra Pradesh","Krishna","17.52","131.61","7512.0"
"48","2004","1","Andhra Pradesh","Krishna","18.7","188.55","10083.0"
"48","2005","1","Andhra Pradesh","Krishna","43.11","190.96","4430.0"
"48","2006","1","Andhra Pradesh","Krishna","37.8","202.95","5369.0"
"48","2007","1","Andhra Pradesh","Krishna","27.77","178.08","6413.0"
"48","2008","1","Andhra Pradesh","Krishna","20.85","110.3","5290.0"
"48","2009","1","Andhra Pradesh","Krishna","21.57","84.02","3895.0"
"48","2010","1","Andhra Pradesh","Krishna","30.93","152.77","4939.0"
"48","2011","1","Andhra Pradesh","Krishna","30.36","164.42","5416.0"
"48","2012","1","Andhra Pradesh","Krishna","30.76","139.27","4528.0"
"48","2013","1","Andhra Pradesh","Krishna","16.12","144.78","8981.0"
"48","2014","1","Andhra Pradesh","Krishna","16.72","140.09","8379.0"
"48","2015","1","Andhra Pradesh","Krishna","14.56","149.17","10248.0"
"48","2016","1","Andhra Pradesh","Krishna","10.98","99.36","9047.0"
"48","2017","1","Andhra Pradesh","Krishna","10.26","94.57","9219.0"
"49","1990","1","Andhra Pradesh","Guntur","4.88","34.1","6988.0"
"49","1991","1","Andhra Pradesh","Guntur","3.8","28.24","7432.0"
"49","1992","1","Andhra Pradesh","Guntur","1.77","13.04","7367.0"
"49","1993","1","Andhra Pradesh","Guntur","2.0","17.0","8500.0"
"49","1994","1","Andhra Pradesh","Guntur","3.0","18.0","6000.0"
"49","1995","1","Andhra Pradesh","Guntur","2.0","15.0","7500.0"
"49","1996","1","Andhra Pradesh","Guntur","2.0","9.0","4500.0"
"49","1997","1","Andhra Pradesh","Guntur","2.0","11.0","5500.0"
"49","1998","1","Andhra Pradesh","Guntur","3.0","16.0","5333.0"
"49","1999","1","Andhra Pradesh","Guntur","3.71","19.63","5291.0"
"49","2000","1","Andhra Pradesh","Guntur","2.94","13.77","4684.0"
"49","2001","1","Andhra Pradesh","Guntur","2.92","13.54","4637.0"
"49","2002","1","Andhra Pradesh","Guntur","2.0","10.0","5000.0"
"49","2003","1","Andhra Pradesh","Guntur","1.55","11.01","7103.0"
"49","2004","1","Andhra Pradesh","Guntur","1.97","15.12","7675.0"
"49","2005","1","Andhra Pradesh","Guntur","3.15","14.66","4654.0"
"49","2006","1","Andhra Pradesh","Guntur","2.9","15.22","5248.0"
"49","2007","1","Andhra Pradesh","Guntur","2.25","12.7","5644.0"
"49","2008","1","Andhra Pradesh","Guntur","0.96","5.96","6208.0"
"49","2009","1","Andhra Pradesh","Guntur","0.83","4.14","4988.0"
"49","2010","1","Andhra Pradesh","Guntur","1.59","7.74","4868.0"
"49","2011","1","Andhra Pradesh","Guntur","1.47","10.23","6959.0"
"49","2012","1","Andhra Pradesh","Guntur","0.9","5.45","6056.0"
"49","2013","1","Andhra Pradesh","Guntur","0.42","4.32","10286.0"
"49","2014","1","Andhra Pradesh","Guntur","0.47","4.61","9809.0"
"49","2015","1","Andhra Pradesh","Guntur","0.33","3.43","10319.0"
"49","2016","1","Andhra Pradesh","Guntur","0.27","2.83","10615.0"
"49","2017","1","Andhra Pradesh","Guntur","0.23","2.41","10659.0"
"50","1990","1","Andhra Pradesh","S.P.S.Nellore","3.31","22.9","6918.0"
"50","1991","1","Andhra Pradesh","S.P.S.Nellore","5.26","39.67","7542.0"
"50","1992","1","Andhra Pradesh","S.P.S.Nellore","4.46","32.34","7251.0"
"50","1993","1","Andhra Pradesh","S.P.S.Nellore","5.0","41.0","8200.0"
"50","1994","1","Andhra Pradesh","S.P.S.Nellore","8.0","59.0","7375.0"
"50","1995","1","Andhra Pradesh","S.P.S.Nellore","8.0","62.0","7750.0"
"50","1996","1","Andhra Pradesh","S.P.S.Nellore","6.0","48.0","8000.0"
"50","1997","1","Andhra Pradesh","S.P.S.Nellore","6.0","43.0","7167.0"
"50","1998","1","Andhra Pradesh","S.P.S.Nellore","7.0","59.0","8429.0"
"50","1999","1","Andhra Pradesh","S.P.S.Nellore","10.87","65.01","5981.0"
"50","2000","1","Andhra Pradesh","S.P.S.Nellore","10.54","64.41","6111.0"
"50","2001","1","Andhra Pradesh","S.P.S.Nellore","11.17","85.0","7610.0"
"50","2002","1","Andhra Pradesh","S.P.S.Nellore","7.0","66.0","9429.0"
"50","2003","1","Andhra Pradesh","S.P.S.Nellore","5.69","55.66","9782.0"
"50","2004","1","Andhra Pradesh","S.P.S.Nellore","5.52","51.79","9382.0"
"50","2005","1","Andhra Pradesh","S.P.S.Nellore","15.27","77.46","5073.0"
"50","2006","1","Andhra Pradesh","S.P.S.Nellore","20.5","131.05","6393.0"
"50","2007","1","Andhra Pradesh","S.P.S.Nellore","17.66","94.78","5367.0"
"50","2008","1","Andhra Pradesh","S.P.S.Nellore","13.35","71.35","5345.0"
"50","2009","1","Andhra Pradesh","S.P.S.Nellore","10.25","49.59","4838.0"
"50","2010","1","Andhra Pradesh","S.P.S.Nellore","14.31","65.89","4604.0"
"50","2011","1","Andhra Pradesh","S.P.S.Nellore","17.75","99.04","5580.0"
"50","2012","1","Andhra Pradesh","S.P.S.Nellore","17.85","98.82","5536.0"
"50","2013","1","Andhra Pradesh","S.P.S.Nellore","7.84","81.77","10430.0"
"50","2014","1","Andhra Pradesh","S.P.S.Nellore","4.0","39.39","9848.0"
"50","2015","1","Andhra Pradesh","S.P.S.Nellore","1.9","19.58","10329.0"
"50","2016","1","Andhra Pradesh","S.P.S.Nellore","1.18","11.44","9664.0"
"50","2017","1","Andhra Pradesh","S.P.S.Nellore","0.96","9.91","10300.0"
"51","1990","1","Andhra Pradesh","Kurnool","0.6","5.1","8500.0"
"51","1991","1","Andhra Pradesh","Kurnool","0.87","7.21","8287.0"
"51","1992","1","Andhra Pradesh","Kurnool","0.32","2.47","7719.0"
"51","1993","1","Andhra Pradesh","Kurnool","0.0","4.0","0.0"
"51","1994","1","Andhra Pradesh","Kurnool","1.0","13.0","13000.0"
"51","1995","1","Andhra Pradesh","Kurnool","1.0","7.0","7000.0"
"51","1996","1","Andhra Pradesh","Kurnool","0.0","2.0","0.0"
"51","1997","1","Andhra Pradesh","Kurnool","0.0","1.0","0.0"
"51","1998","1","Andhra Pradesh","Kurnool","0.0","2.0","0.0"
"51","1999","1","Andhra Pradesh","Kurnool","0.18","1.63","9056.0"
"51","2000","1","Andhra Pradesh","Kurnool","0.15","0.34","2267.0"
"51","2001","1","Andhra Pradesh","Kurnool","0.17","0.41","2412.0"
"51","2002","1","Andhra Pradesh","Kurnool","0.0","1.0","0.0"
"51","2003","1","Andhra Pradesh","Kurnool","0.44","3.08","7000.0"
"51","2004","1","Andhra Pradesh","Kurnool","0.3","3.45","11500.0"
"51","2005","1","Andhra Pradesh","Kurnool","2.07","18.15","8768.0"
"51","2006","1","Andhra Pradesh","Kurnool","2.79","23.85","8548.0"
"51","2007","1","Andhra Pradesh","Kurnool","1.71","15.78","9228.0"
"51","2008","1","Andhra Pradesh","Kurnool","1.37","9.56","6978.0"
"51","2009","1","Andhra Pradesh","Kurnool","2.05","11.77","5741.0"
"51","2010","1","Andhra Pradesh","Kurnool","2.72","16.89","6210.0"
"51","2011","1","Andhra Pradesh","Kurnool","2.35","10.13","4311.0"
"51","2012","1","Andhra Pradesh","Kurnool","2.44","14.03","5750.0"
"51","2013","1","Andhra Pradesh","Kurnool","0.75","8.04","10720.0"
"51","2014","1","Andhra Pradesh","Kurnool","0.71","8.34","11746.0"
"51","2015","1","Andhra Pradesh","Kurnool","0.96","9.56","9960.0"
"51","2016","1","Andhra Pradesh","Kurnool","0.41","4.27","10519.0"
"51","2017","1","Andhra Pradesh","Kurnool","0.45","5.93","13081.0"
"52","1990","1","Andhra Pradesh","Anantapur","2.31","19.3","8355.0"
"52","1991","1","Andhra Pradesh","Anantapur","2.12","16.94","7991.0"
"52","1992","1","Andhra Pradesh","Anantapur","1.27","9.7","7638.0"
"52","1993","1","Andhra Pradesh","Anantapur","1.0","16.0","16000.0"
"52","1994","1","Andhra Pradesh","Anantapur","2.0","21.0","10500.0"
"52","1995","1","Andhra Pradesh","Anantapur","2.0","16.0","8000.0"
"52","1996","1","Andhra Pradesh","Anantapur","2.0","8.0","4000.0"
"52","1997","1","Andhra Pradesh","Anantapur","1.0","7.0","7000.0"
"52","1998","1","Andhra Pradesh","Anantapur","1.0","7.0","7000.0"
"52","1999","1","Andhra Pradesh","Anantapur","1.18","9.12","7729.0"
"52","2000","1","Andhra Pradesh","Anantapur","0.82","2.59","3159.0"
"52","2001","1","Andhra Pradesh","Anantapur","0.75","4.14","5520.0"
"52","2002","1","Andhra Pradesh","Anantapur","0.0","2.0","0.0"
"52","2003","1","Andhra Pradesh","Anantapur","0.45","3.2","7111.0"
"52","2004","1","Andhra Pradesh","Anantapur","0.26","3.41","13115.0"
"52","2005","1","Andhra Pradesh","Anantapur","0.35","2.16","6171.0"
"52","2006","1","Andhra Pradesh","Anantapur","0.43","3.37","7837.0"
"52","2007","1","Andhra Pradesh","Anantapur","0.25","2.25","9000.0"
"52","2008","1","Andhra Pradesh","Anantapur","0.19","1.23","6474.0"
"52","2009","1","Andhra Pradesh","Anantapur","0.14","1.0","7143.0"
"52","2010","1","Andhra Pradesh","Anantapur","0.24","2.1","8750.0"
"52","2011","1","Andhra Pradesh","Anantapur","0.49","3.94","8041.0"
"52","2012","1","Andhra Pradesh","Anantapur","0.36","0.7","1944.0"
"52","2013","1","Andhra Pradesh","Anantapur","0.28","2.65","9464.0"
"52","2014","1","Andhra Pradesh","Anantapur","0.03","0.25","8333.0"
"52","2015","1","Andhra Pradesh","Anantapur","0.08","0.64","8258.0"
"52","2016","1","Andhra Pradesh","Anantapur","0.1","0.95","10000.0"
"52","2017","1","Andhra Pradesh","Anantapur","0.09","0.9","10443.0"
"53","1990","1","Andhra Pradesh","Kadapa YSR","0.97","8.6","8866.0"
"53","1991","1","Andhra Pradesh","Kadapa YSR","1.32","10.81","8189.0"
"53","1992","1","Andhra Pradesh","Kadapa YSR","0.46","3.53","7674.0"
"53","1993","1","Andhra Pradesh","Kadapa YSR","1.0","7.0","7000.0"
"53","1994","1","Andhra Pradesh","Kadapa YSR","1.0","11.0","11000.0"
"53","1995","1","Andhra Pradesh","Kadapa YSR","1.0","8.0","8000.0"
"53","1996","1","Andhra Pradesh","Kadapa YSR","0.0","2.0","0.0"
"53","1997","1","Andhra Pradesh","Kadapa YSR","0.0","2.0","0.0"
"53","1998","1","Andhra Pradesh","Kadapa YSR","0.0","4.0","0.0"
"53","1999","1","Andhra Pradesh","Kadapa YSR","0.43","4.57","10628.0"
"53","2000","1","Andhra Pradesh","Kadapa YSR","0.36","3.35","9306.0"
"53","2001","1","Andhra Pradesh","Kadapa YSR","0.69","6.03","8739.0"
"53","2002","1","Andhra Pradesh","Kadapa YSR","1.0","7.0","7000.0"
"53","2003","1","Andhra Pradesh","Kadapa YSR","0.56","3.92","7000.0"
"53","2004","1","Andhra Pradesh","Kadapa YSR","0.41","3.38","8244.0"
"53","2005","1","Andhra Pradesh","Kadapa YSR","1.1","9.15","8318.0"
"53","2006","1","Andhra Pradesh","Kadapa YSR","2.99","23.99","8023.0"
"53","2007","1","Andhra Pradesh","Kadapa YSR","0.96","9.1","9479.0"
"53","2008","1","Andhra Pradesh","Kadapa YSR","0.21","0.54","2571.0"
"53","2009","1","Andhra Pradesh","Kadapa YSR","0.61","1.23","2016.0"
"53","2010","1","Andhra Pradesh","Kadapa YSR","1.44","7.54","5236.0"
"53","2011","1","Andhra Pradesh","Kadapa YSR","1.28","6.05","4727.0"
"53","2012","1","Andhra Pradesh","Kadapa YSR","1.22","6.03","4943.0"
"53","2013","1","Andhra Pradesh","Kadapa YSR","0.55","3.54","6436.0"
"53","2014","1","Andhra Pradesh","Kadapa YSR","0.37","3.06","8270.0"
"53","2015","1","Andhra Pradesh","Kadapa YSR","0.26","1.95","7466.0"
"53","2016","1","Andhra Pradesh","Kadapa YSR","0.25","1.9","7757.0"
"53","2017","1","Andhra Pradesh","Kadapa YSR","0.28","2.69","9729.0"
"54","1990","1","Andhra Pradesh","Chittoor","25.48","204.7","8034.0"
"54","1991","1","Andhra Pradesh","Chittoor","25.39","201.32","7929.0"
"54","1992","1","Andhra Pradesh","Chittoor","23.69","179.55","7579.0"
"54","1993","1","Andhra Pradesh","Chittoor","25.0","245.0","9800.0"
"54","1994","1","Andhra Pradesh","Chittoor","29.0","295.0","10172.0"
"54","1995","1","Andhra Pradesh","Chittoor","30.0","254.0","8467.0"
"54","1996","1","Andhra Pradesh","Chittoor","27.0","215.0","7963.0"
"54","1997","1","Andhra Pradesh","Chittoor","31.0","268.0","8645.0"
"54","1998","1","Andhra Pradesh","Chittoor","35.0","365.0","10429.0"
"54","1999","1","Andhra Pradesh","Chittoor","69.93","437.47","6256.0"
"54","2000","1","Andhra Pradesh","Chittoor","65.07","376.28","5783.0"
"54","2001","1","Andhra Pradesh","Chittoor","65.76","326.06","4958.0"
