"Dist Code","Year","State Code","State Name","Dist Name","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)"
"213","2004","12","Uttar Pradesh","Jalaun","116.48","370.25","3179.0"
"213","2005","12","Uttar Pradesh","Jalaun","118.58","364.34","3073.0"
"213","2006","12","Uttar Pradesh","Jalaun","144.7","407.99","2820.0"
"213","2007","12","Uttar Pradesh","Jalaun","146.2","259.83","1777.0"
"213","2008","12","Uttar Pradesh","Jalaun","148.95","465.78","3127.0"
"213","2009","12","Uttar Pradesh","Jalaun","135.22","373.26","2760.0"
"213","2010","12","Uttar Pradesh","Jalaun","146.31","467.79","3197.0"
"213","2011","12","Uttar Pradesh","Jalaun","144.07","484.38","3362.0"
"213","2012","12","Uttar Pradesh","Jalaun","145.44","467.11","3212.0"
"213","2013","12","Uttar Pradesh","Jalaun","149.46","445.32","2980.0"
"213","2014","12","Uttar Pradesh","Jalaun","155.13","206.24","1329.0"
"213","2015","12","Uttar Pradesh","Jalaun","158.55","298.12","1880.0"
"213","2016","12","Uttar Pradesh","Jalaun","147.43","547.85","3716.0"
"213","2017","12","Uttar Pradesh","Jalaun","160.36","581.17","3624.0"
"214","1990","12","Uttar Pradesh","Hamirpur","144.94","230.22","1588.0"
"214","1991","12","Uttar Pradesh","Hamirpur","152.29","230.57","1514.0"
"214","1992","12","Uttar Pradesh","Hamirpur","153.72","256.41","1668.0"
"214","1993","12","Uttar Pradesh","Hamirpur","143.18","238.0","1662.0"
"214","1994","12","Uttar Pradesh","Hamirpur","139.58","244.65","1753.0"
"214","1995","12","Uttar Pradesh","Hamirpur","143.93","231.33","1607.0"
"214","1996","12","Uttar Pradesh","Hamirpur","84.98","164.15","1932.0"
"214","1997","12","Uttar Pradesh","Hamirpur","90.89","165.25","1818.0"
"214","1998","12","Uttar Pradesh","Hamirpur","86.39","184.1","2131.0"
"214","1999","12","Uttar Pradesh","Hamirpur","91.17","217.8","2389.0"
"214","2000","12","Uttar Pradesh","Hamirpur","83.66","167.5","2002.0"
"214","2001","12","Uttar Pradesh","Hamirpur","83.23","183.18","2201.0"
"214","2002","12","Uttar Pradesh","Hamirpur","79.61","171.06","2149.0"
"214","2003","12","Uttar Pradesh","Hamirpur","82.2","190.15","2313.0"
"214","2004","12","Uttar Pradesh","Hamirpur","74.97","130.02","1734.0"
"214","2005","12","Uttar Pradesh","Hamirpur","73.44","168.8","2298.0"
"214","2006","12","Uttar Pradesh","Hamirpur","81.61","166.78","2044.0"
"214","2007","12","Uttar Pradesh","Hamirpur","84.19","162.41","1929.0"
"214","2008","12","Uttar Pradesh","Hamirpur","98.73","244.03","2472.0"
"214","2009","12","Uttar Pradesh","Hamirpur","90.97","229.45","2522.0"
"214","2010","12","Uttar Pradesh","Hamirpur","96.88","258.15","2665.0"
"214","2011","12","Uttar Pradesh","Hamirpur","105.84","309.11","2921.0"
"214","2012","12","Uttar Pradesh","Hamirpur","113.3","322.73","2848.0"
"214","2013","12","Uttar Pradesh","Hamirpur","111.35","298.73","2683.0"
"214","2014","12","Uttar Pradesh","Hamirpur","113.33","171.99","1518.0"
"214","2015","12","Uttar Pradesh","Hamirpur","97.49","170.85","1752.0"
"214","2016","12","Uttar Pradesh","Hamirpur","135.07","410.13","3036.0"
"214","2017","12","Uttar Pradesh","Hamirpur","113.11","354.01","3130.0"
"215","1990","12","Uttar Pradesh","Banda","183.83","220.66","1200.0"
"215","1991","12","Uttar Pradesh","Banda","182.25","206.41","1133.0"
"215","1992","12","Uttar Pradesh","Banda","185.94","246.21","1324.0"
"215","1993","12","Uttar Pradesh","Banda","190.83","275.56","1444.0"
"215","1994","12","Uttar Pradesh","Banda","190.37","281.2","1477.0"
"215","1995","12","Uttar Pradesh","Banda","185.51","278.15","1499.0"
"215","1996","12","Uttar Pradesh","Banda","187.1","279.19","1492.0"
"215","1997","12","Uttar Pradesh","Banda","142.75","182.19","1276.0"
"215","1998","12","Uttar Pradesh","Banda","146.14","232.01","1588.0"
"215","1999","12","Uttar Pradesh","Banda","144.56","224.28","1551.0"
"215","2000","12","Uttar Pradesh","Banda","132.36","182.96","1382.0"
"215","2001","12","Uttar Pradesh","Banda","134.89","247.69","1836.0"
"215","2002","12","Uttar Pradesh","Banda","137.31","203.98","1486.0"
"215","2003","12","Uttar Pradesh","Banda","137.25","247.95","1807.0"
"215","2004","12","Uttar Pradesh","Banda","135.7","210.96","1555.0"
"215","2005","12","Uttar Pradesh","Banda","133.99","189.06","1411.0"
"215","2006","12","Uttar Pradesh","Banda","133.28","195.29","1465.0"
"215","2007","12","Uttar Pradesh","Banda","140.54","190.78","1357.0"
"215","2008","12","Uttar Pradesh","Banda","151.46","275.61","1820.0"
"215","2009","12","Uttar Pradesh","Banda","147.72","247.78","1677.0"
"215","2010","12","Uttar Pradesh","Banda","153.78","277.39","1804.0"
"215","2011","12","Uttar Pradesh","Banda","159.35","334.68","2100.0"
"215","2012","12","Uttar Pradesh","Banda","153.75","343.01","2231.0"
"215","2013","12","Uttar Pradesh","Banda","164.07","311.82","1901.0"
"215","2014","12","Uttar Pradesh","Banda","151.69","137.99","910.0"
"215","2015","12","Uttar Pradesh","Banda","22.87","27.45","1200.0"
"215","2016","12","Uttar Pradesh","Banda","197.16","462.31","2345.0"
"215","2017","12","Uttar Pradesh","Banda","158.94","363.7","2288.0"
"216","1990","12","Uttar Pradesh","Varanasi","188.2","380.32","2021.0"
"216","1991","12","Uttar Pradesh","Varanasi","190.3","490.03","2575.0"
"216","1992","12","Uttar Pradesh","Varanasi","184.84","424.64","2297.0"
"216","1993","12","Uttar Pradesh","Varanasi","188.41","481.45","2555.0"
"216","1994","12","Uttar Pradesh","Varanasi","188.62","442.12","2344.0"
"216","1995","12","Uttar Pradesh","Varanasi","150.45","340.88","2266.0"
"216","1996","12","Uttar Pradesh","Varanasi","158.09","433.16","2740.0"
"216","1997","12","Uttar Pradesh","Varanasi","69.28","199.81","2884.0"
"216","1998","12","Uttar Pradesh","Varanasi","68.59","154.75","2256.0"
"216","1999","12","Uttar Pradesh","Varanasi","68.65","185.86","2707.0"
"216","2000","12","Uttar Pradesh","Varanasi","67.49","170.64","2528.0"
"216","2001","12","Uttar Pradesh","Varanasi","64.75","165.14","2550.0"
"216","2002","12","Uttar Pradesh","Varanasi","66.92","142.28","2126.0"
"216","2003","12","Uttar Pradesh","Varanasi","68.78","178.85","2600.0"
"216","2004","12","Uttar Pradesh","Varanasi","69.46","132.02","1901.0"
"216","2005","12","Uttar Pradesh","Varanasi","69.24","148.62","2146.0"
"216","2006","12","Uttar Pradesh","Varanasi","69.34","175.64","2533.0"
"216","2007","12","Uttar Pradesh","Varanasi","69.06","175.45","2541.0"
"216","2008","12","Uttar Pradesh","Varanasi","69.31","195.65","2823.0"
"216","2009","12","Uttar Pradesh","Varanasi","69.58","174.74","2511.0"
"216","2010","12","Uttar Pradesh","Varanasi","69.09","192.14","2781.0"
"216","2011","12","Uttar Pradesh","Varanasi","69.43","209.61","3019.0"
"216","2012","12","Uttar Pradesh","Varanasi","69.71","214.61","3079.0"
"216","2013","12","Uttar Pradesh","Varanasi","69.4","188.96","2723.0"
"216","2014","12","Uttar Pradesh","Varanasi","68.62","127.01","1851.0"
"216","2015","12","Uttar Pradesh","Varanasi","68.5","165.02","2409.0"
"216","2016","12","Uttar Pradesh","Varanasi","70.91","239.15","3372.0"
"216","2017","12","Uttar Pradesh","Varanasi","69.36","234.53","3381.0"
"217","1990","12","Uttar Pradesh","Mirzpur","92.16","129.31","1403.0"
"217","1991","12","Uttar Pradesh","Mirzpur","92.96","149.42","1607.0"
"217","1992","12","Uttar Pradesh","Mirzpur","96.77","161.56","1670.0"
"217","1993","12","Uttar Pradesh","Mirzpur","99.76","197.14","1976.0"
"217","1994","12","Uttar Pradesh","Mirzpur","102.36","227.44","2222.0"
"217","1995","12","Uttar Pradesh","Mirzpur","103.5","221.08","2136.0"
"217","1996","12","Uttar Pradesh","Mirzpur","106.15","210.28","1981.0"
"217","1997","12","Uttar Pradesh","Mirzpur","107.14","188.35","1758.0"
"217","1998","12","Uttar Pradesh","Mirzpur","109.14","214.79","1968.0"
"217","1999","12","Uttar Pradesh","Mirzpur","111.49","239.88","2152.0"
"217","2000","12","Uttar Pradesh","Mirzpur","114.44","226.27","1977.0"
"217","2001","12","Uttar Pradesh","Mirzpur","114.49","223.37","1951.0"
"217","2002","12","Uttar Pradesh","Mirzpur","107.9","205.15","1901.0"
"217","2003","12","Uttar Pradesh","Mirzpur","112.19","239.02","2130.0"
"217","2004","12","Uttar Pradesh","Mirzpur","98.25","142.37","1449.0"
"217","2005","12","Uttar Pradesh","Mirzpur","97.81","157.52","1610.0"
"217","2006","12","Uttar Pradesh","Mirzpur","97.5","198.32","2034.0"
"217","2007","12","Uttar Pradesh","Mirzpur","94.97","178.85","1883.0"
"217","2008","12","Uttar Pradesh","Mirzpur","96.7","184.78","1911.0"
"217","2009","12","Uttar Pradesh","Mirzpur","94.86","188.23","1984.0"
"217","2010","12","Uttar Pradesh","Mirzpur","96.6","223.6","2315.0"
"217","2011","12","Uttar Pradesh","Mirzpur","96.51","237.51","2461.0"
"217","2012","12","Uttar Pradesh","Mirzpur","96.78","253.91","2624.0"
"217","2013","12","Uttar Pradesh","Mirzpur","97.53","248.41","2547.0"
"217","2014","12","Uttar Pradesh","Mirzpur","98.34","174.73","1777.0"
"217","2015","12","Uttar Pradesh","Mirzpur","90.8","160.94","1772.0"
"217","2016","12","Uttar Pradesh","Mirzpur","98.53","275.29","2794.0"
"217","2017","12","Uttar Pradesh","Mirzpur","94.55","278.69","2948.0"
"218","1990","12","Uttar Pradesh","Jaunpur","179.43","379.53","2115.0"
"218","1991","12","Uttar Pradesh","Jaunpur","180.11","421.51","2340.0"
"218","1992","12","Uttar Pradesh","Jaunpur","179.36","399.06","2225.0"
"218","1993","12","Uttar Pradesh","Jaunpur","177.35","399.27","2251.0"
"218","1994","12","Uttar Pradesh","Jaunpur","180.96","443.75","2452.0"
"218","1995","12","Uttar Pradesh","Jaunpur","168.94","428.99","2539.0"
"218","1996","12","Uttar Pradesh","Jaunpur","171.22","419.27","2449.0"
"218","1997","12","Uttar Pradesh","Jaunpur","183.91","432.46","2351.0"
"218","1998","12","Uttar Pradesh","Jaunpur","187.33","425.7","2272.0"
"218","1999","12","Uttar Pradesh","Jaunpur","188.02","442.67","2354.0"
"218","2000","12","Uttar Pradesh","Jaunpur","185.69","478.28","2576.0"
"218","2001","12","Uttar Pradesh","Jaunpur","187.03","452.74","2421.0"
"218","2002","12","Uttar Pradesh","Jaunpur","188.18","436.83","2321.0"
"218","2003","12","Uttar Pradesh","Jaunpur","196.34","463.09","2359.0"
"218","2004","12","Uttar Pradesh","Jaunpur","193.36","404.27","2091.0"
"218","2005","12","Uttar Pradesh","Jaunpur","196.98","469.59","2384.0"
"218","2006","12","Uttar Pradesh","Jaunpur","197.17","527.07","2673.0"
"218","2007","12","Uttar Pradesh","Jaunpur","206.57","547.58","2651.0"
"218","2008","12","Uttar Pradesh","Jaunpur","207.9","592.95","2852.0"
"218","2009","12","Uttar Pradesh","Jaunpur","208.11","565.98","2720.0"
"218","2010","12","Uttar Pradesh","Jaunpur","209.95","599.88","2857.0"
"218","2011","12","Uttar Pradesh","Jaunpur","209.64","668.28","3188.0"
"218","2012","12","Uttar Pradesh","Jaunpur","210.45","655.14","3113.0"
"218","2013","12","Uttar Pradesh","Jaunpur","210.67","602.94","2862.0"
"218","2014","12","Uttar Pradesh","Jaunpur","209.45","405.49","1936.0"
"218","2015","12","Uttar Pradesh","Jaunpur","219.05","582.89","2661.0"
"218","2016","12","Uttar Pradesh","Jaunpur","206.88","668.23","3230.0"
"218","2017","12","Uttar Pradesh","Jaunpur","207.67","735.15","3540.0"
"219","1990","12","Uttar Pradesh","Ghazipur","145.89","329.79","2261.0"
"219","1991","12","Uttar Pradesh","Ghazipur","147.14","369.12","2509.0"
"219","1992","12","Uttar Pradesh","Ghazipur","146.07","311.82","2135.0"
"219","1993","12","Uttar Pradesh","Ghazipur","146.55","338.05","2307.0"
"219","1994","12","Uttar Pradesh","Ghazipur","149.56","341.38","2283.0"
"219","1995","12","Uttar Pradesh","Ghazipur","149.34","330.08","2210.0"
"219","1996","12","Uttar Pradesh","Ghazipur","153.06","374.66","2448.0"
"219","1997","12","Uttar Pradesh","Ghazipur","152.8","331.58","2170.0"
"219","1998","12","Uttar Pradesh","Ghazipur","156.09","321.25","2058.0"
"219","1999","12","Uttar Pradesh","Ghazipur","158.53","359.99","2271.0"
"219","2000","12","Uttar Pradesh","Ghazipur","159.28","370.62","2327.0"
"219","2001","12","Uttar Pradesh","Ghazipur","160.61","362.01","2254.0"
"219","2002","12","Uttar Pradesh","Ghazipur","164.07","297.78","1815.0"
"219","2003","12","Uttar Pradesh","Ghazipur","166.18","376.86","2268.0"
"219","2004","12","Uttar Pradesh","Ghazipur","166.15","301.37","1814.0"
"219","2005","12","Uttar Pradesh","Ghazipur","168.01","368.35","2192.0"
"219","2006","12","Uttar Pradesh","Ghazipur","168.33","407.64","2422.0"
"219","2007","12","Uttar Pradesh","Ghazipur","169.66","410.92","2422.0"
"219","2008","12","Uttar Pradesh","Ghazipur","170.63","453.5","2658.0"
"219","2009","12","Uttar Pradesh","Ghazipur","172.76","477.16","2762.0"
"219","2010","12","Uttar Pradesh","Ghazipur","172.02","464.67","2701.0"
"219","2011","12","Uttar Pradesh","Ghazipur","172.76","485.56","2811.0"
"219","2012","12","Uttar Pradesh","Ghazipur","174.61","501.74","2873.0"
"219","2013","12","Uttar Pradesh","Ghazipur","174.04","457.0","2626.0"
"219","2014","12","Uttar Pradesh","Ghazipur","175.21","309.38","1766.0"
"219","2015","12","Uttar Pradesh","Ghazipur","193.11","460.78","2386.0"
"219","2016","12","Uttar Pradesh","Ghazipur","180.11","577.94","3209.0"
"219","2017","12","Uttar Pradesh","Ghazipur","166.21","494.15","2973.0"
"220","1990","12","Uttar Pradesh","Ballia","116.91","216.67","1853.0"
"220","1991","12","Uttar Pradesh","Ballia","116.59","248.59","2132.0"
"220","1992","12","Uttar Pradesh","Ballia","118.39","242.82","2051.0"
"220","1993","12","Uttar Pradesh","Ballia","120.04","288.27","2401.0"
"220","1994","12","Uttar Pradesh","Ballia","120.2","261.92","2179.0"
"220","1995","12","Uttar Pradesh","Ballia","123.5","278.04","2251.0"
"220","1996","12","Uttar Pradesh","Ballia","125.95","327.03","2597.0"
"220","1997","12","Uttar Pradesh","Ballia","130.16","323.18","2483.0"
"220","1998","12","Uttar Pradesh","Ballia","125.04","284.38","2274.0"
"220","1999","12","Uttar Pradesh","Ballia","129.71","345.03","2660.0"
"220","2000","12","Uttar Pradesh","Ballia","132.72","315.01","2373.0"
"220","2001","12","Uttar Pradesh","Ballia","133.69","321.53","2405.0"
"220","2002","12","Uttar Pradesh","Ballia","135.68","276.5","2038.0"
"220","2003","12","Uttar Pradesh","Ballia","136.83","321.22","2348.0"
"220","2004","12","Uttar Pradesh","Ballia","143.47","261.98","1826.0"
"220","2005","12","Uttar Pradesh","Ballia","137.43","290.26","2112.0"
"220","2006","12","Uttar Pradesh","Ballia","138.52","342.5","2473.0"
"220","2007","12","Uttar Pradesh","Ballia","141.51","368.14","2602.0"
"220","2008","12","Uttar Pradesh","Ballia","140.94","379.79","2695.0"
"220","2009","12","Uttar Pradesh","Ballia","138.98","353.23","2542.0"
"220","2010","12","Uttar Pradesh","Ballia","139.32","408.94","2935.0"
"220","2011","12","Uttar Pradesh","Ballia","136.35","443.13","3250.0"
"220","2012","12","Uttar Pradesh","Ballia","135.9","459.03","3378.0"
"220","2013","12","Uttar Pradesh","Ballia","137.86","395.89","2872.0"
"220","2014","12","Uttar Pradesh","Ballia","141.82","321.8","2269.0"
"220","2015","12","Uttar Pradesh","Ballia","139.2","376.86","2707.0"
"220","2016","12","Uttar Pradesh","Ballia","137.67","542.43","3940.0"
"220","2017","12","Uttar Pradesh","Ballia","136.89","495.07","3616.0"
"221","1990","12","Uttar Pradesh","Gorakhpur","176.28","320.72","1819.0"
"221","1991","12","Uttar Pradesh","Gorakhpur","181.02","417.24","2305.0"
"221","1992","12","Uttar Pradesh","Gorakhpur","174.29","375.66","2155.0"
"221","1993","12","Uttar Pradesh","Gorakhpur","173.13","381.13","2201.0"
"221","1994","12","Uttar Pradesh","Gorakhpur","171.88","407.38","2370.0"
"221","1995","12","Uttar Pradesh","Gorakhpur","177.82","402.91","2266.0"
"221","1996","12","Uttar Pradesh","Gorakhpur","177.72","448.33","2523.0"
"221","1997","12","Uttar Pradesh","Gorakhpur","172.17","386.69","2246.0"
"221","1998","12","Uttar Pradesh","Gorakhpur","180.74","417.87","2312.0"
"221","1999","12","Uttar Pradesh","Gorakhpur","178.81","434.24","2428.0"
"221","2000","12","Uttar Pradesh","Gorakhpur","180.72","431.17","2386.0"
"221","2001","12","Uttar Pradesh","Gorakhpur","187.18","494.15","2640.0"
"221","2002","12","Uttar Pradesh","Gorakhpur","185.34","389.44","2101.0"
"221","2003","12","Uttar Pradesh","Gorakhpur","188.28","445.29","2365.0"
"221","2004","12","Uttar Pradesh","Gorakhpur","184.28","441.7","2397.0"
"221","2005","12","Uttar Pradesh","Gorakhpur","186.84","409.96","2194.0"
"221","2006","12","Uttar Pradesh","Gorakhpur","186.02","470.27","2528.0"
"221","2007","12","Uttar Pradesh","Gorakhpur","187.78","538.4","2867.0"
"221","2008","12","Uttar Pradesh","Gorakhpur","189.9","515.07","2712.0"
"221","2009","12","Uttar Pradesh","Gorakhpur","189.18","500.08","2643.0"
"221","2010","12","Uttar Pradesh","Gorakhpur","188.35","552.68","2934.0"
"221","2011","12","Uttar Pradesh","Gorakhpur","190.07","581.39","3059.0"
"221","2012","12","Uttar Pradesh","Gorakhpur","190.26","592.47","3114.0"
"221","2013","12","Uttar Pradesh","Gorakhpur","190.54","618.68","3247.0"
"221","2014","12","Uttar Pradesh","Gorakhpur","190.25","331.41","1742.0"
"221","2015","12","Uttar Pradesh","Gorakhpur","190.69","424.86","2228.0"
"221","2016","12","Uttar Pradesh","Gorakhpur","191.38","697.6","3645.0"
"221","2017","12","Uttar Pradesh","Gorakhpur","192.24","814.34","4236.0"
"222","1990","12","Uttar Pradesh","Deoria","233.36","473.88","2031.0"
"222","1991","12","Uttar Pradesh","Deoria","235.57","565.26","2400.0"
"222","1992","12","Uttar Pradesh","Deoria","234.29","529.49","2260.0"
"222","1993","12","Uttar Pradesh","Deoria","231.62","538.53","2325.0"
"222","1994","12","Uttar Pradesh","Deoria","233.83","553.26","2366.0"
"222","1995","12","Uttar Pradesh","Deoria","131.9","306.31","2322.0"
"222","1996","12","Uttar Pradesh","Deoria","130.85","348.56","2664.0"
"222","1997","12","Uttar Pradesh","Deoria","130.93","301.65","2304.0"
"222","1998","12","Uttar Pradesh","Deoria","137.65","326.27","2370.0"
"222","1999","12","Uttar Pradesh","Deoria","134.68","359.14","2667.0"
"222","2000","12","Uttar Pradesh","Deoria","139.4","387.01","2776.0"
"222","2001","12","Uttar Pradesh","Deoria","142.77","374.73","2625.0"
"222","2002","12","Uttar Pradesh","Deoria","141.43","307.77","2176.0"
"222","2003","12","Uttar Pradesh","Deoria","147.66","378.57","2564.0"
"222","2004","12","Uttar Pradesh","Deoria","147.93","350.36","2368.0"
"222","2005","12","Uttar Pradesh","Deoria","146.24","319.56","2185.0"
"222","2006","12","Uttar Pradesh","Deoria","146.11","366.72","2510.0"
"222","2007","12","Uttar Pradesh","Deoria","140.33","385.84","2750.0"
"222","2008","12","Uttar Pradesh","Deoria","147.61","400.12","2711.0"
"222","2009","12","Uttar Pradesh","Deoria","148.8","377.53","2537.0"
"222","2010","12","Uttar Pradesh","Deoria","148.73","440.79","2964.0"
"222","2011","12","Uttar Pradesh","Deoria","156.95","486.29","3098.0"
"222","2012","12","Uttar Pradesh","Deoria","155.76","483.93","3107.0"
"222","2013","12","Uttar Pradesh","Deoria","156.29","472.63","3024.0"
"222","2014","12","Uttar Pradesh","Deoria","155.11","291.13","1877.0"
"222","2015","12","Uttar Pradesh","Deoria","156.72","398.85","2545.0"
"222","2016","12","Uttar Pradesh","Deoria","152.15","508.78","3344.0"
"222","2017","12","Uttar Pradesh","Deoria","153.4","482.14","3143.0"
"223","1990","12","Uttar Pradesh","Basti","192.55","369.79","1920.0"
"223","1991","12","Uttar Pradesh","Basti","187.66","367.78","1960.0"
"223","1992","12","Uttar Pradesh","Basti","191.21","364.16","1905.0"
"223","1993","12","Uttar Pradesh","Basti","194.31","420.76","2165.0"
"223","1994","12","Uttar Pradesh","Basti","185.3","456.07","2461.0"
"223","1995","12","Uttar Pradesh","Basti","188.92","435.25","2304.0"
